,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scaler__scaler_name,param_outlier_remover__threshold,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__metric_LOF,param_outlier_remover__max_samples_IF,param_outlier_remover__estimators_IF,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_imputer__simple_strategy_num,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__iterative_max_iter,param_imputer__imputation_method,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
104,0.0619807243347168,0.0,2.6266751289367676,0.0,minmax,4.0,z_score,5,manhattan,0.5,200,0.3,0.03,mean,minmax,14,50,simple,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 5, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.03, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 14, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'simple'}",0.8961376885693336,0.8961376885693336,0.0,63
105,0.03962969779968262,0.0,2.6526830196380615,0.0,standard,2.0,z_score,100,chebyshev,0.7,100,0.25,0.5,mean,robust,28,20,simple,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 100, 'outlier_remover__contamination_LOF': 0.25, 'outlier_remover__contamination_IF': 0.5, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 28, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'simple'}",0.9023803272475025,0.9023803272475025,0.0,50
106,3.052676200866699,0.0,5.6854798793792725,0.0,robust,3.0,LOF,30,minkowski,0.5,50,0.5,0.05,mean,minmax,24,50,iterative,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 24, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'iterative'}",0.8226510394248788,0.8226510394248788,0.0,129
107,2.286257028579712,0.0,4.954231023788452,0.0,minmax,2.5,Isolation_Forest,70,manhattan,1.0,50,0.25,0.25,mean,standard,24,5,iterative,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.25, 'outlier_remover__contamination_IF': 0.25, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 24, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'iterative'}",0.7296871543824617,0.7296871543824617,0.0,155
108,1.4111757278442383,0.0,4.333276033401489,0.0,robust,2.0,LOF,10,minkowski,auto,150,0.3,0.15,median,standard,23,5,simple,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 10, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 23, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'simple'}",0.9317426840901363,0.9317426840901363,0.0,22
109,7.641124248504639,0.0,10.051491022109985,0.0,minmax,4.0,LOF,10,chebyshev,0.5,50,0.1,0.03,median,minmax,22,10,iterative,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 10, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.1, 'outlier_remover__contamination_IF': 0.03, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 22, 'imputer__iterative_max_iter': 10, 'imputer__imputation_method': 'iterative'}",0.6956656064867354,0.6956656064867354,0.0,184
110,6.040059804916382,0.0,8.763836145401001,0.0,standard,4.0,z_score,90,chebyshev,0.7,200,0.15,0.3,median,robust,20,5,knn,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 20, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'knn'}",0.8816946037266323,0.8816946037266323,0.0,84
111,7.061918020248413,0.0,9.46337080001831,0.0,minmax,3.5,LOF,100,chebyshev,0.5,150,0.1,0.25,mean,minmax,30,10,simple,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.1, 'outlier_remover__contamination_IF': 0.25, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 30, 'imputer__iterative_max_iter': 10, 'imputer__imputation_method': 'simple'}",0.9140207293517384,0.9140207293517384,0.0,36
112,7.591111183166504,0.0,12.617080688476562,0.0,robust,2.0,LOF,100,minkowski,0.7,50,0.1,0.03,mean,robust,18,5,knn,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.1, 'outlier_remover__contamination_IF': 0.03, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'knn'}",0.8531059592424999,0.8531059592424999,0.0,106
113,0.09093880653381348,0.0,2.8676133155822754,0.0,minmax,4.0,z_score,50,minkowski,0.5,50,0.01,0.1,median,robust,19,50,simple,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.01, 'outlier_remover__contamination_IF': 0.1, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 19, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'simple'}",0.9005948761067532,0.9005948761067532,0.0,54
114,1.571580171585083,0.0,4.620644807815552,0.0,minmax,3.0,z_score,30,euclidean,0.5,100,0.03,0.3,mean,robust,22,50,iterative,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 100, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.3, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 22, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'iterative'}",0.7037392408407227,0.7037392408407227,0.0,179
115,10.971417665481567,0.0,15.495070219039917,0.0,standard,3.0,LOF,20,euclidean,1.0,50,0.3,0.01,mean,standard,26,20,knn,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 20, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.01, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 26, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'knn'}",0.9279484555500153,0.9279484555500153,0.0,25
116,16.111019134521484,0.0,18.479967832565308,0.0,minmax,3.0,LOF,70,manhattan,0.7,150,0.05,0.5,mean,minmax,9,20,knn,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 9, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'knn'}",0.9045126285265165,0.9045126285265165,0.0,46
117,0.07043099403381348,0.0,4.65302586555481,0.0,robust,3.5,z_score,90,euclidean,0.7,200,0.03,0.5,mean,minmax,4,50,simple,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 3.5, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.5, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 4, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'simple'}",0.8166866566244192,0.8166866566244192,0.0,133
118,2.3591861724853516,0.0,5.772173881530762,0.0,minmax,3.5,LOF,100,euclidean,1.0,50,0.03,0.03,median,minmax,22,50,simple,"{'scaler__scaler_name': 'minmax', 'outlier_remover__threshold': 3.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'euclidean', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.03, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 22, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'simple'}",0.9144860447049747,0.9144860447049747,0.0,34
