,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scaler__scaler_name,param_outlier_remover__threshold,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__metric_LOF,param_outlier_remover__max_samples_IF,param_outlier_remover__estimators_IF,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_imputer__simple_strategy_num,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__iterative_max_iter,param_imputer__imputation_method,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
10,8.056354761123657,0.0,10.893712043762207,0.0,standard,4.0,Isolation_Forest,30,chebyshev,0.5,150,0.25,0.01,median,standard,24,5,knn,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.25, 'outlier_remover__contamination_IF': 0.01, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 24, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'knn'}",-0.8053521732670554,-0.8053521732670554,0.0,129
11,5.006924152374268,0.0,7.699113845825195,0.0,standard,3.0,LOF,50,manhattan,1.0,100,0.15,0.25,median,minmax,7,5,simple,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 100, 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.25, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 7, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'simple'}",-0.5337560456482572,-0.5337560456482572,0.0,69
12,7.802466154098511,0.0,11.39388108253479,0.0,standard,4.0,LOF,70,minkowski,1.0,150,0.03,0.03,mean,standard,17,5,knn,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 4, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.03, 'outlier_remover__contamination_IF': 0.03, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'knn'}",-0.7561101900939109,-0.7561101900939109,0.0,112
13,1.643559217453003,0.0,1.8317947387695312,0.0,robust,2.0,z_score,50,manhattan,0.5,200,0.05,0.25,mean,robust,26,20,iterative,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.25, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 26, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'iterative'}",-1.0,-1.0,0.0,136
14,11.37149691581726,0.0,14.41903305053711,0.0,standard,2.5,LOF,10,manhattan,0.5,150,0.3,0.1,median,robust,8,20,knn,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 10, 'outlier_remover__metric_LOF': 'manhattan', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.1, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 8, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'knn'}",-0.3218999371879297,-0.3218999371879297,0.0,48
15,1.7457959651947021,0.0,1.962040901184082,0.0,robust,2.5,z_score,5,chebyshev,0.5,200,0.3,0.1,mean,minmax,4,20,iterative,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 5, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.5, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.1, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 4, 'imputer__iterative_max_iter': 20, 'imputer__imputation_method': 'iterative'}",-1.0,-1.0,0.0,136
16,6.547161102294922,0.0,7.435142993927002,0.0,robust,2.5,z_score,30,minkowski,auto,50,0.3,0.05,mean,robust,21,50,knn,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 30, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 'auto', 'outlier_remover__estimators_IF': 50, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 21, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'knn'}",-1.0,-1.0,0.0,136
17,0.4032900333404541,0.0,0.4712529182434082,0.0,robust,2.5,z_score,50,minkowski,1.0,150,0.05,0.3,mean,minmax,3,5,simple,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 2.5, 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__metric_LOF': 'minkowski', 'outlier_remover__max_samples_IF': 1.0, 'outlier_remover__estimators_IF': 150, 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 3, 'imputer__iterative_max_iter': 5, 'imputer__imputation_method': 'simple'}",-1.0,-1.0,0.0,136
18,1.0277822017669678,0.0,3.943866729736328,0.0,robust,3.0,Isolation_Forest,100,chebyshev,0.7,100,0.3,0.15,mean,standard,19,50,simple,"{'scaler__scaler_name': 'robust', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 100, 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'imputer__simple_strategy_num': 'mean', 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 19, 'imputer__iterative_max_iter': 50, 'imputer__imputation_method': 'simple'}",-0.2504646579579508,-0.2504646579579508,0.0,30
19,9.201103925704956,0.0,11.568430185317993,0.0,standard,3.0,Isolation_Forest,20,chebyshev,0.7,200,0.5,0.5,median,robust,6,10,knn,"{'scaler__scaler_name': 'standard', 'outlier_remover__threshold': 3, 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 20, 'outlier_remover__metric_LOF': 'chebyshev', 'outlier_remover__max_samples_IF': 0.7, 'outlier_remover__estimators_IF': 200, 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'imputer__simple_strategy_num': 'median', 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 6, 'imputer__iterative_max_iter': 10, 'imputer__imputation_method': 'knn'}",0.1294559558563374,0.1294559558563374,0.0,11
